is_primary_nan,total_area,basement,elevator,balcony,property_level,heating_type_nan,balcony_nan,row_price_m2,total_property_level,parking_nan,url,building_type_nan,building_year,heating_type,price,is_primary,total_property_level_nan,elevator_nan,id,is_parking,no_rooms,district_norm,building_type,property_level_nan,building_year_nan,portal_name,basement_nan
0,83.0,0,1,1,3,0,0,20000,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24300774.html",1,2002,urban,1660000.0,0,0,0,24300774,1,3,srodmiescie,UNKNOWN,0,0,no,0
0,64.0,1,1,1,0,1,0,11687,10,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24766845.html",1,1989,UNKNOWN,748000.0,0,0,0,24766845,0,3,bemowo,UNKNOWN,0,0,no,0
0,40.0,1,0,0,0,1,0,15900,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24777418.html",1,1974,UNKNOWN,636000.0,0,0,0,24777418,1,2,bielany,UNKNOWN,0,0,no,0
0,55.62,0,1,0,0,1,1,13520,3,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24374651.html",1,2025,UNKNOWN,752000.0,1,0,0,24374651,0,3,bialoleka,UNKNOWN,0,0,no,1
0,60.0,0,0,1,3,1,0,13121,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24607557.html",1,2024,UNKNOWN,787316.0,1,0,0,24607557,1,3,targowek,UNKNOWN,0,0,no,0
0,50.5,0,0,1,2,0,0,16831,7,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-w-zabudowie/24602731.html",1,2012,central,850000.0,0,0,0,24602731,1,2,bielany,UNKNOWN,0,0,no,0
0,68.7,0,1,1,10,1,0,17685,13,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24761152.html",0,2015,UNKNOWN,1215000.0,0,0,0,24761152,1,3,praga poludnie,apartment,0,0,no,0
0,65.19,0,1,1,2,0,0,13650,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24430934.html",0,2025,urban,889844.0,1,0,0,24430934,1,3,wawer,apartment,0,0,no,0
1,62.5,1,0,0,4,1,0,17680,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24613962.html",1,1937,UNKNOWN,1105000.0,0,0,0,24613962,0,3,praga polnoc,UNKNOWN,0,0,no,0
1,71.0,1,0,0,4,1,0,17605,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24449458.html",1,1951,UNKNOWN,1250000.0,0,0,0,24449458,0,3,mokotow,UNKNOWN,0,0,no,0
0,87.45,0,0,1,2,1,0,20571,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24149692.html",1,2003,UNKNOWN,1799000.0,0,0,0,24149692,1,4,srodmiescie,UNKNOWN,0,0,no,0
0,59.8,0,1,1,10,0,0,16500,18,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24767825.html",0,2005,urban,986700.0,0,0,0,24767825,1,3,UNKNOWN,apartment,0,0,no,0
0,55.0,0,1,1,1,0,0,19090,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24710267.html",0,2005,urban,1050000.0,0,0,0,24710267,1,2,mokotow,apartment,0,0,no,0
0,63.0,0,0,0,9,1,1,21349,9,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24639554.html",1,2003,UNKNOWN,1345000.0,0,0,0,24639554,1,2,ochota,UNKNOWN,0,0,no,1
0,63.5,0,1,1,1,0,0,22031,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24734350.html",0,2023,urban,1399000.0,0,0,0,24734350,1,3,wilanow,apartment,0,0,no,0
0,41.0,0,1,1,2,0,0,17048,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24637307.html",0,2018,urban,699000.0,0,0,0,24637307,1,2,ursus,apartment,0,0,no,0
0,100.0,1,1,0,2,0,0,16900,6,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/23064045.html",0,2009,urban,1690000.0,0,0,0,23064045,1,3,mokotow,apartment,0,0,no,0
0,67.8,1,1,1,3,1,0,20634,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24521538.html",0,2019,UNKNOWN,1399000.0,0,0,0,24521538,1,3,ursynow,apartment,0,0,no,0
0,52.47,0,1,1,3,1,0,11200,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,przy-lesie/24416269.html",1,2024,UNKNOWN,587664.0,1,0,0,24416269,1,3,bialoleka,UNKNOWN,0,0,no,0
0,48.76,1,1,1,2,0,0,14613,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,przy-lesie/24609225.html",0,2025,urban,712576.0,1,0,0,24609225,1,2,wawer,apartment,0,0,no,0
0,51.0,1,1,1,2,0,0,23509,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24723984.html",1,1968,urban,1199000.0,0,0,0,24723984,1,4,zoliborz,UNKNOWN,0,0,no,0
0,49.9,1,1,1,0,1,0,14529,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24761791.html",1,1973,UNKNOWN,725000.0,0,0,0,24761791,1,3,wola,UNKNOWN,0,0,no,0
0,53.31,1,0,0,5,1,0,15738,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24548206.html",1,1976,UNKNOWN,839000.0,0,0,0,24548206,1,4,mokotow,UNKNOWN,0,0,no,0
1,60.0,0,0,0,1,1,1,14983,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24736802.html",1,2017,UNKNOWN,899000.0,0,0,0,24736802,1,3,targowek,UNKNOWN,0,0,no,1
0,40.8,1,1,0,3,1,0,18014,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24787177.html",1,1953,UNKNOWN,735000.0,0,0,0,24787177,0,2,wola,UNKNOWN,0,0,no,0
0,38.24,0,1,0,2,0,1,22200,7,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,przy-lesie/24641281.html",1,2024,urban,848928.0,1,0,0,24641281,1,2,bielany,UNKNOWN,0,0,no,1
0,44.6,1,0,1,4,1,0,15672,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24595136.html",1,1970,UNKNOWN,699000.0,0,0,0,24595136,1,2,UNKNOWN,UNKNOWN,0,0,no,0
0,49.0,0,0,1,4,1,0,27224,100,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24790880.html",0,2009,UNKNOWN,1334000.0,0,0,0,24790880,1,2,srodmiescie,apartment,0,0,no,0
0,59.64,1,1,1,9,0,0,12959,12,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24769361.html",1,1976,urban,772900.0,0,0,0,24769361,1,3,bielany,UNKNOWN,0,0,no,0
0,68.0,1,1,0,8,0,0,16176,9,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24796265.html",1,2007,urban,1100000.0,0,0,0,24796265,1,3,bielany,UNKNOWN,0,0,no,0
0,66.23,0,1,0,3,0,1,13573,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24707286.html",1,2012,urban,899000.0,0,0,0,24707286,1,2,praga poludnie,UNKNOWN,0,0,no,1
0,44.0,0,0,0,3,1,1,17909,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24600263.html",1,1930,UNKNOWN,788000.0,0,0,0,24600263,1,3,ochota,UNKNOWN,0,0,no,1
0,46.36,1,1,1,6,0,0,14969,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24676432.html",0,2025,individual,694009.0,1,0,0,24676432,1,2,targowek,apartment,0,0,no,0
0,51.04,1,1,1,5,1,0,16947,10,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24755792.html",1,1972,UNKNOWN,865000.0,0,0,0,24755792,0,3,bielany,UNKNOWN,0,0,no,0
0,62.0,0,1,1,2,1,0,13000,6,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24720326.html",0,2023,UNKNOWN,806000.0,0,0,0,24720326,0,3,bialoleka,apartment,0,0,no,0
0,42.94,0,1,1,5,1,0,26781,7,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24606207.html",0,2018,UNKNOWN,1150000.0,0,0,0,24606207,1,2,wola,apartment,0,0,no,0
0,69.0,1,0,0,1,0,0,12681,1,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24682095.html",1,2004,gas,875000.0,0,0,0,24682095,1,3,wawer,UNKNOWN,0,0,no,0
0,50.3,1,1,0,3,1,0,21570,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24621366.html",0,2008,UNKNOWN,1085000.0,0,0,0,24621366,1,2,wilanow,apartment,0,0,no,0
0,38.0,1,1,1,10,0,0,13421,10,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24761383.html",1,1972,urban,510000.0,0,0,0,24761383,0,2,targowek,UNKNOWN,0,0,no,0
0,94.47,0,1,0,1,0,0,11028,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,deweloperski/24430849.html",0,2023,urban,1041835.0,1,0,0,24430849,1,3,bialoleka,apartment,0,0,no,0
0,32.0,0,0,0,3,1,1,16718,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/23438552.html",0,2022,UNKNOWN,535000.0,1,0,0,23438552,1,2,ursynow,apartment,0,0,no,1
0,39.0,0,0,1,1,1,0,12743,2,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/24719294.html",1,2017,UNKNOWN,497000.0,1,0,0,24719294,1,2,bialoleka,UNKNOWN,0,0,no,0
0,42.5,1,1,0,6,1,0,17623,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24615041.html",1,1965,UNKNOWN,749000.0,0,0,0,24615041,1,2,praga poludnie,UNKNOWN,0,0,no,0
0,48.14,0,1,1,2,0,0,12300,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,przy-lesie/24340830.html",1,2024,urban,592122.0,1,0,0,24340830,1,2,bielany,UNKNOWN,0,0,no,0
0,55.55,0,0,1,5,1,0,11450,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24626385.html",0,2025,UNKNOWN,636048.0,1,0,0,24626385,1,3,rembertow,apartment,0,0,no,0
1,89.13,0,1,1,1,0,0,17940,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24797016.html",1,2011,urban,1599000.0,0,0,0,24797016,0,3,wilanow,UNKNOWN,0,0,no,0
0,49.0,0,0,1,4,0,0,16510,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,przy-lesie/24643849.html",1,1982,urban,809000.0,0,0,0,24643849,1,2,UNKNOWN,UNKNOWN,0,0,no,0
0,90.0,0,0,1,3,1,0,19433,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24675516.html",0,1997,UNKNOWN,1749000.0,0,0,0,24675516,1,3,ursynow,apartment,0,0,no,0
0,36.6,1,0,0,2,0,0,16500,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24738884.html",1,1962,urban,603900.0,0,0,0,24738884,1,2,UNKNOWN,UNKNOWN,0,0,no,0
0,66.15,0,1,1,1,1,0,10649,2,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24515891.html",1,2024,UNKNOWN,704497.0,1,0,0,24515891,1,4,bialoleka,UNKNOWN,0,0,no,0
1,80.0,0,0,0,0,1,1,18437,100,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24660345.html",1,1929,UNKNOWN,1475000.0,0,1,0,24660345,0,100,ochota,UNKNOWN,0,0,no,1
0,63.43,1,1,1,5,1,0,16868,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-oddzielna-kuchnia/24684275.html",1,2006,UNKNOWN,1070000.0,0,0,0,24684275,1,2,targowek,UNKNOWN,0,0,no,0
0,69.0,0,0,1,2,0,0,12420,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/23981303.html",1,2024,urban,857000.0,1,0,0,23981303,1,4,bialoleka,UNKNOWN,0,0,no,0
0,58.0,1,0,1,1,1,0,15517,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m5,z-aneksem-kuchennym/24792679.html",1,1970,UNKNOWN,900000.0,0,0,0,24792679,0,5,wola,UNKNOWN,0,0,no,0
0,85.0,0,1,1,2,0,0,19047,7,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m4,z-kuchnia-z-oknem/24605301.html",1,2020,urban,1619000.0,0,0,0,24605301,1,4,mokotow,UNKNOWN,0,0,no,0
0,26.97,0,1,1,4,0,0,25400,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24553845.html",0,2025,urban,685038.0,1,0,0,24553845,1,1,praga poludnie,tenement,0,0,no,0
0,26.7,1,1,0,5,0,0,16104,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24783042.html",1,1971,urban,430000.0,0,0,0,24783042,1,1,bielany,UNKNOWN,0,0,no,0
1,40.39,0,0,1,1,1,0,18568,7,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24590903.html",1,2023,UNKNOWN,750000.0,0,0,0,24590903,1,2,mokotow,UNKNOWN,0,0,no,0
0,57.38,1,1,1,7,0,0,15667,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24771009.html",1,1968,urban,899000.0,0,0,0,24771009,1,3,bielany,UNKNOWN,0,0,no,0
0,87.5,0,1,0,3,0,0,17885,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24735887.html",0,2010,urban,1565000.0,0,0,0,24735887,1,3,wilanow,apartment,0,0,no,0
0,25.08,1,0,1,2,1,0,24899,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,kawalerka,z-aneksem-kuchennym/24770184.html",0,2025,UNKNOWN,624490.0,1,0,0,24770184,1,1,praga poludnie,tenement,0,0,no,0
0,62.0,1,1,1,6,1,0,11774,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-remontu/24729807.html",1,1980,UNKNOWN,730000.0,0,0,0,24729807,1,3,praga poludnie,UNKNOWN,0,0,no,0
0,39.37,1,1,1,3,0,0,21590,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24761447.html",1,2016,urban,850000.0,0,0,0,24761447,1,2,bemowo,UNKNOWN,0,0,no,0
0,48.77,0,1,1,2,0,0,14247,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24662012.html",1,2025,urban,694830.0,1,0,0,24662012,1,2,wawer,UNKNOWN,0,0,no,0
0,81.5,0,1,1,3,0,0,19987,6,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24099795.html",1,2023,urban,1629000.0,0,0,0,24099795,1,4,mokotow,UNKNOWN,0,0,no,0
0,72.0,1,0,1,12,0,0,15972,13,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24765813.html",1,1986,urban,1150000.0,0,0,0,24765813,1,3,zoliborz,UNKNOWN,0,0,no,0
0,66.4,1,0,1,6,1,0,14141,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24554575.html",1,1989,UNKNOWN,939000.0,0,0,0,24554575,1,3,bemowo,UNKNOWN,0,0,no,0
0,52.6,0,1,1,9,0,0,16200,11,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24684234.html",0,2009,urban,852120.0,0,0,0,24684234,1,2,praga poludnie,apartment,0,0,no,0
0,80.09,0,0,0,7,1,1,13110,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24607565.html",1,2024,UNKNOWN,1049980.0,0,0,0,24607565,1,4,targowek,UNKNOWN,0,0,no,1
0,30.5,0,1,0,5,0,1,22950,6,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24165227.html",0,1955,urban,700000.0,0,0,0,24165227,1,1,srodmiescie,tenement,0,0,no,1
0,72.2,1,0,1,3,1,0,13850,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24748669.html",1,2000,UNKNOWN,999999.0,0,0,0,24748669,1,3,targowek,UNKNOWN,0,0,no,0
0,55.0,1,0,0,9,1,0,17945,11,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24789238.html",1,1970,UNKNOWN,987000.0,0,0,0,24789238,1,3,UNKNOWN,UNKNOWN,0,0,no,0
0,62.88,1,0,1,2,0,0,12706,3,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-oddzielna-kuchnia/24784762.html",1,1977,urban,799000.0,0,0,0,24784762,0,3,ursynow,UNKNOWN,0,0,no,0
0,46.5,1,0,1,2,0,0,18408,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,wysoki-standard/24757620.html",1,1974,urban,856000.0,0,0,0,24757620,0,3,praga poludnie,UNKNOWN,0,0,no,0
0,67.0,1,1,0,4,0,0,15000,5,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24290287.html",0,1956,urban,1005000.0,0,0,0,24290287,0,2,wola,tenement,0,0,no,0
0,104.0,0,0,0,1,1,0,19230,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24257514.html",1,2003,UNKNOWN,2000000.0,0,0,0,24257514,1,7,wilanow,UNKNOWN,0,0,no,0
0,48.8,0,1,1,1,1,0,19918,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24714659.html",1,2003,UNKNOWN,972000.0,0,0,0,24714659,1,2,UNKNOWN,UNKNOWN,0,0,no,0
0,63.6,1,0,1,5,0,0,16973,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,nad-jeziorem/24738020.html",1,1979,urban,1079500.0,0,0,0,24738020,1,3,mokotow,UNKNOWN,0,0,no,0
0,79.3,0,0,1,2,1,0,11336,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,do-odswiezenia/24592143.html",1,2002,UNKNOWN,899000.0,0,0,0,24592143,1,3,praga poludnie,UNKNOWN,0,0,no,0
0,40.0,0,0,0,2,1,1,14250,2,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24745202.html",1,2002,UNKNOWN,570000.0,0,0,0,24745202,1,2,wilanow,UNKNOWN,0,0,no,1
0,36.0,0,1,1,5,1,0,17438,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,deweloperski/23787931.html",0,2022,UNKNOWN,627769.0,1,0,0,23787931,1,2,ursynow,apartment,0,0,no,0
0,56.5,1,0,1,3,1,0,16796,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m4,z-oddzielna-kuchnia/24799421.html",1,1963,UNKNOWN,949000.0,0,0,0,24799421,1,4,bielany,UNKNOWN,0,0,no,0
0,56.2,0,0,1,2,0,0,13434,2,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24761853.html",1,2010,urban,755000.0,0,0,0,24761853,1,3,bialoleka,UNKNOWN,0,0,no,0
0,79.7,1,1,1,12,1,0,13111,12,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24733048.html",1,1978,UNKNOWN,1045000.0,0,0,0,24733048,1,4,targowek,UNKNOWN,0,0,no,0
0,81.25,0,1,0,3,0,0,12775,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m4,z-aneksem-kuchennym/24430894.html",0,2025,gas,1038000.0,1,0,0,24430894,1,4,bialoleka,apartment,0,0,no,0
0,50.0,0,1,1,6,0,0,16900,6,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,wysoki-standard/24796036.html",0,2005,urban,845000.0,0,0,0,24796036,1,2,UNKNOWN,apartment,0,0,no,0
0,41.65,0,1,1,2,0,0,21368,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-aneksem-kuchennym/24746655.html",0,2015,urban,890000.0,0,0,0,24746655,1,2,wilanow,apartment,0,0,no,0
0,56.28,0,1,1,1,0,0,12343,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24430992.html",0,2025,gas,694700.0,1,0,0,24430992,1,3,bialoleka,apartment,0,0,no,0
0,41.7,1,1,1,2,0,0,15467,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m2,z-kuchnia-z-oknem/24711908.html",1,1972,urban,645000.0,0,0,0,24711908,1,2,mokotow,UNKNOWN,0,0,no,0
0,40.7,0,0,1,1,1,0,11719,2,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,deweloperski/24641672.html",1,2019,UNKNOWN,477000.0,1,0,0,24641672,1,2,bialoleka,UNKNOWN,0,0,no,0
0,49.4,0,1,0,1,0,0,16538,7,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24784680.html",0,2003,urban,817000.0,0,0,0,24784680,1,2,bielany,apartment,0,0,no,0
0,87.58,1,1,1,0,0,0,9123,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-apartamentowcu,przy-lesie/24295780.html",0,1980,urban,799000.0,0,0,0,24295780,1,4,bemowo,apartment,0,0,no,0
0,63.0,0,0,1,3,1,0,16319,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24783039.html",1,1982,UNKNOWN,1028100.0,0,0,0,24783039,1,4,UNKNOWN,UNKNOWN,0,0,no,0
0,61.0,0,0,1,10,1,0,12868,10,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24601833.html",1,1972,UNKNOWN,785000.0,0,0,0,24601833,1,3,praga polnoc,UNKNOWN,0,0,no,0
0,83.15,0,1,1,2,1,0,17000,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24566936.html",1,2024,UNKNOWN,1413550.0,1,0,0,24566936,1,4,wlochy,UNKNOWN,0,0,no,0
1,78.0,1,0,0,3,1,0,24358,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24794638.html",1,2017,UNKNOWN,1900000.0,0,0,0,24794638,1,4,wola,UNKNOWN,0,0,no,0
0,84.93,0,0,1,3,1,0,23600,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24607580.html",0,2025,UNKNOWN,2004348.0,1,0,0,24607580,1,4,wilanow,apartment,0,0,no,0
0,62.05,0,1,0,0,0,0,12493,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-kuchnia-z-oknem/24430899.html",0,2025,gas,775200.0,1,0,0,24430899,1,3,bialoleka,apartment,0,0,no,0
0,28.9,0,1,0,2,0,1,18996,10,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24677420.html",1,1964,urban,549000.0,0,0,0,24677420,0,1,UNKNOWN,UNKNOWN,0,0,no,1
0,37.5,1,0,1,3,1,0,15840,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24782183.html",1,1972,UNKNOWN,594000.0,0,0,0,24782183,1,2,UNKNOWN,UNKNOWN,0,0,no,0
0,69.22,0,0,0,0,0,1,26004,4,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24629510.html",1,1935,urban,1800000.0,0,0,0,24629510,0,3,praga polnoc,UNKNOWN,0,0,no,1
0,46.2,1,1,1,2,0,0,19372,6,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-oddzielna-kuchnia/24777283.html",1,1980,urban,895000.0,0,0,0,24777283,1,2,ursynow,UNKNOWN,0,0,no,0
0,65.98,1,1,1,3,0,0,18945,4,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24747808.html",1,2017,urban,1250000.0,0,0,0,24747808,1,3,wilanow,UNKNOWN,0,0,no,0
0,49.42,0,1,1,1,0,0,13195,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie-w-bloku-mieszkalnym,nad-rzeka/24570035.html",1,2024,urban,652143.0,1,0,0,24570035,1,2,bialoleka,UNKNOWN,0,0,no,0
0,51.37,0,0,0,0,0,0,15164,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24400781.html",1,2019,urban,779000.0,0,0,0,24400781,1,3,bialoleka,UNKNOWN,0,0,no,0
0,59.0,1,0,1,3,1,0,13966,3,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-kuchnia-z-oknem/24392152.html",1,1960,UNKNOWN,824000.0,0,0,0,24392152,1,2,praga poludnie,UNKNOWN,0,0,no,0
0,39.67,0,1,1,8,0,0,24930,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24507893.html",0,2022,urban,989000.0,0,0,0,24507893,1,2,wola,apartment,0,0,no,0
0,53.42,0,1,1,2,0,0,11050,5,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,przy-lesie/24681811.html",1,2025,urban,590291.0,1,0,0,24681811,1,3,rembertow,UNKNOWN,0,0,no,0
0,42.11,0,1,1,5,0,0,23153,6,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,z-aneksem-kuchennym/24669198.html",0,2022,urban,975000.0,0,0,0,24669198,1,2,mokotow,apartment,0,0,no,0
0,72.71,0,1,1,1,0,0,17865,8,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,przy-lesie/24726052.html",1,2007,urban,1299000.0,0,0,0,24726052,1,3,ursynow,UNKNOWN,0,0,no,0
1,64.0,0,0,0,2,1,1,15546,3,1,"https://warszawa.nieruchomosci-online.pl/mieszkanie,m3,z-aneksem-kuchennym/24496139.html",1,2022,UNKNOWN,995000.0,0,0,0,24496139,0,3,bialoleka,UNKNOWN,0,0,no,1
0,26.0,0,1,1,100,0,0,20384,100,0,"https://warszawa.nieruchomosci-online.pl/mieszkanie,na-sprzedaz/24737958.html",1,2019,urban,530000.0,0,1,0,24737958,1,1,praga poludnie,UNKNOWN,1,0,no,0
